requisito_id,tipo,licenca,documento,modulo,topico,teste_aderencia,evidencia_esperada,peso,impacto,norma_origem,artigo_referencia,aplicabilidade_uf,data_mapeamento
R.676,,,PEA,1. Escopo do Programa (FASE DE LP),1.7 – Referências Bibliográficas do Escopo,O escopo do PEA apresenta as referências utilizadas na sua elaboração?,d) Formatação minimamente organizada das referências,,,,,MG,2024-01-01
R.677,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.1 – Introdução da Ação/Projeto,Cada ação/projeto do PEA apresenta introdução conforme o TR?,a) Descrição resumida da atividade de mineração e sua área de influência,,,,,MG,2024-01-01
R.678,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.1 – Introdução da Ação/Projeto,Cada ação/projeto do PEA apresenta introdução conforme o TR?,b) Indicação dos grupos sociais diretamente afetados pela ação,,,,,MG,2024-01-01
R.679,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.1 – Introdução da Ação/Projeto,Cada ação/projeto do PEA apresenta introdução conforme o TR?,c) Relação da ação com impactos socioambientais específicos,,,,,MG,2024-01-01
R.680,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.2 – Objetivo Geral da Ação,O objetivo geral da ação está claramente formulado?,a) Enunciado amplo e consistente com o escopo do PEA,,,,,MG,2024-01-01
R.681,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.2 – Objetivo Geral da Ação,O objetivo geral da ação está claramente formulado?,b) Coerência com a problemática socioambiental abordada,,,,,MG,2024-01-01
R.682,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.2 – Objetivo Geral da Ação,O objetivo geral da ação está claramente formulado?,c) Clareza e objetividade da redação,,,,,MG,2024-01-01
R.683,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.3 Objetivos Específicos,Os objetivos específicos estão detalhados conforme o TR?,a) Vínculo direto com o objetivo geral da ação,,,,,MG,2024-01-01
R.684,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.3 Objetivos Específicos,Os objetivos específicos estão detalhados conforme o TR?,"b) Indicação de mudanças desejadas (conhecimento, atitude, prática)",,,,,MG,2024-01-01
R.685,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.3 Objetivos Específicos,Os objetivos específicos estão detalhados conforme o TR?,c) Formulação mensurável ou observável,,,,,MG,2024-01-01
R.686,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.3 Objetivos Específicos,Os objetivos específicos estão detalhados conforme o TR?,d) Coerência com o públicoalvo definido,,,,,MG,2024-01-01
R.687,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.4 Descrição das Ações Previstas,As atividades da ação estão descritas de forma suficiente?,a) Detalhamento das atividades a serem realizadas,,,,,MG,2024-01-01
R.688,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.4 Descrição das Ações Previstas,As atividades da ação estão descritas de forma suficiente?,"b) Indicação de métodos de abordagem (oficinas, reuniões, campanhas etc.)",,,,,MG,2024-01-01
R.689,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.4 Descrição das Ações Previstas,As atividades da ação estão descritas de forma suficiente?,c) Descrição da frequência ou periodicidade das ações,,,,,MG,2024-01-01
R.690,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.4 Descrição das Ações Previstas,As atividades da ação estão descritas de forma suficiente?,"d) Vinculação clara entre atividades, objetivos e públicoalvo",,,,,MG,2024-01-01
R.691,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.5  Justificativa da Ação,Cada ação possui justificativa própria conforme o TR?,a) Apresentação das razões para execução da ação,,,,,MG,2024-01-01
R.692,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.5  Justificativa da Ação,Cada ação possui justificativa própria conforme o TR?,b) Relação com impactos e conflitos socioambientais locais,,,,,MG,2024-01-01
R.693,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.5  Justificativa da Ação,Cada ação possui justificativa própria conforme o TR?,c) Indicação da contribuição da ação para o conjunto do PEA,,,,,MG,2024-01-01
R.694,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.5  Justificativa da Ação,O públicoalvo de cada ação está definido e caracterizado?,a) Identificação do(s) grupo(s) diretamente beneficiado(s),,,,,MG,2024-01-01
R.695,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.5  Justificativa da Ação,O públicoalvo de cada ação está definido e caracterizado?,"b) Distinção entre público interno e externo, quando aplicável",,,,,MG,2024-01-01
R.696,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.5  Justificativa da Ação,O públicoalvo de cada ação está definido e caracterizado?,c) Justificativa da escolha daquele público para a ação,,,,,MG,2024-01-01
R.697,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.5  Justificativa da Ação,O públicoalvo de cada ação está definido e caracterizado?,d) Consideração das especificidades socioculturais locais,,,,,MG,2024-01-01
R.698,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.7 Metodologia da Ação,A metodologia está apresentada de acordo com as diretrizes do PEA?,a) Descrição de métodos participativos de educação ambiental não formal,,,,,MG,2024-01-01
R.699,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.7 Metodologia da Ação,A metodologia está apresentada de acordo com as diretrizes do PEA?,"b) Indicação das etapas da ação (preparação, execução, avaliação)",,,,,MG,2024-01-01
R.700,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.7 Metodologia da Ação,A metodologia está apresentada de acordo com as diretrizes do PEA?,c) Instrumentos e recursos didáticos a serem utilizados,,,,,MG,2024-01-01
R.701,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.7 Metodologia da Ação,A metodologia está apresentada de acordo com as diretrizes do PEA?,d) Adequação da linguagem e abordagem ao públicoalvo,,,,,MG,2024-01-01
R.702,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.7 Metodologia da Ação,A metodologia está apresentada de acordo com as diretrizes do PEA?,e) Consideração da transdisciplinaridade e da realidade local,,,,,MG,2024-01-01
R.703,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.8 Metas da Ação,As metas foram definidas de forma quantitativa e qualitativa?,"a) Metas quantitativas (número de participantes, eventos etc.)",,,,,MG,2024-01-01
R.704,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.8 Metas da Ação,As metas foram definidas de forma quantitativa e qualitativa?,"b) Metas qualitativas (melhorias esperadas em atitudes, percepção etc.)",,,,,MG,2024-01-01
R.705,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.8 Metas da Ação,As metas foram definidas de forma quantitativa e qualitativa?,c) Prazo associado a cada meta,,,,,MG,2024-01-01
R.706,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.8 Metas da Ação,As metas foram definidas de forma quantitativa e qualitativa?,d) Coerência com os recursos e cronograma,,,,,MG,2024-01-01
R.707,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.9 Indicadores,Existem indicadores definidos para acompanhamento da ação?,a) Indicadores de processo (realização das atividades),,,,,MG,2024-01-01
R.708,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.9 Indicadores,Existem indicadores definidos para acompanhamento da ação?,b) Indicadores de resultado (efeitos junto ao público),,,,,MG,2024-01-01
R.709,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.9 Indicadores,Existem indicadores definidos para acompanhamento da ação?,c) Indicadores quantitativos e/ou qualitativos claramente descritos,,,,,MG,2024-01-01
R.710,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.9 Indicadores,Existem indicadores definidos para acompanhamento da ação?,"d) Relação direta entre indicadores, metas e objetivos",,,,,MG,2024-01-01
R.711,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.10 Monitoramento e Avaliação,O projeto apresenta como será feito o monitoramento e a avaliação?,a) Descrição de como os indicadores serão acompanhados,,,,,MG,2024-01-01
R.712,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.10 Monitoramento e Avaliação,O projeto apresenta como será feito o monitoramento e a avaliação?,b) Periodicidade de monitoramento,,,,,MG,2024-01-01
R.713,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.10 Monitoramento e Avaliação,O projeto apresenta como será feito o monitoramento e a avaliação?,c) Procedimentos para avaliação dos resultados,,,,,MG,2024-01-01
R.714,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.10 Monitoramento e Avaliação,O projeto apresenta como será feito o monitoramento e a avaliação?,d) Indicação de como os resultados orientarão ajustes no PEA,,,,,MG,2024-01-01
R.715,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.11  Cronograma,A ação está inserida em um cronograma claro?,"a) Indicação das fases (planejamento, execução, avaliação) no tempo",,,,,MG,2024-01-01
R.716,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.11  Cronograma,A ação está inserida em um cronograma claro?,b) Distribuição das atividades ao longo do período de licença,,,,,MG,2024-01-01
R.717,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.11  Cronograma,A ação está inserida em um cronograma claro?,"c) Coerência entre cronograma, metas e recursos disponíveis",,,,,MG,2024-01-01
R.718,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.12  Profissional(is) Responsável(eis),Os responsáveis pelo PEA estão identificados conforme o TR?,a) Nome dos profissionais responsáveis,,,,,MG,2024-01-01
R.719,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.12  Profissional(is) Responsável(eis),Os responsáveis pelo PEA estão identificados conforme o TR?,"b) Formação compatível (meio ambiente, pedagogia ou áreas correlatas)",,,,,MG,2024-01-01
R.720,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.12  Profissional(is) Responsável(eis),Os responsáveis pelo PEA estão identificados conforme o TR?,c) Indicação de experiência em educação não formal e/ou socioambiental,,,,,MG,2024-01-01
R.721,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.12  Profissional(is) Responsável(eis),Os responsáveis pelo PEA estão identificados conforme o TR?,"d) Quando houver equipe, indicação de experiência em coordenação de projetos",,,,,MG,2024-01-01
R.722,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.13  Referências Bibliográficas da Ação,A ação apresenta suas referências específicas?,a) Referências técnicas e legais utilizadas na concepção da ação,,,,,MG,2024-01-01
R.723,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.13  Referências Bibliográficas da Ação,A ação apresenta suas referências específicas?,"b) Materiais de apoio (cartilhas, guias, manuais)",,,,,MG,2024-01-01
R.724,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.13  Referências Bibliográficas da Ação,A ação apresenta suas referências específicas?,c) Coerência com as referências gerais do PEA,,,,,MG,2024-01-01
R.725,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.14 Anexos do Projeto Executivo,Foram anexados os documentos complementares previstos no TR?,"a) Mapas e registros cartográficos relacionados à ação, quando aplicável",,,,,MG,2024-01-01
R.726,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.14 Anexos do Projeto Executivo,Foram anexados os documentos complementares previstos no TR?,"b) Fotos ilustrativas (antes/depois, áreas de atuação etc.)",,,,,MG,2024-01-01
R.727,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.14 Anexos do Projeto Executivo,Foram anexados os documentos complementares previstos no TR?,"c) Materiais didáticos produzidos (esboços, roteiros, modelos)",,,,,MG,2024-01-01
R.728,,,PEA,2. Projeto Executivo do  PEA (FASE DE LI),2.14 Anexos do Projeto Executivo,Foram anexados os documentos complementares previstos no TR?,d) Outros documentos que reforcem a compreensão da ação,,,,,MG,2024-01-01
R.729,,,PEA,3. Relatórios Técnicos e Acompanhamento do PEA,3.1 Formulário de Acompanhamento,O formulário de acompanhamento está preenchido conforme exigido?,a) Registro de ações realizadas no período,,,,,MG,2024-01-01
R.730,,,PEA,3. Relatórios Técnicos e Acompanhamento do PEA,3.1 Formulário de Acompanhamento,O formulário de acompanhamento está preenchido conforme exigido?,b) Informações sobre público atendido,,,,,MG,2024-01-01
R.731,,,PEA,3. Relatórios Técnicos e Acompanhamento do PEA,3.1 Formulário de Acompanhamento,O formulário de acompanhamento está preenchido conforme exigido?,c) Indicação dos resultados parciais,,,,,MG,2024-01-01
R.732,,,PEA,3. Relatórios Técnicos e Acompanhamento do PEA,3.1 Formulário de Acompanhamento,O formulário de acompanhamento está preenchido conforme exigido?,d) Atualização de metas e cronograma quando necessário,,,,,MG,2024-01-01
R.733,,,PEA,3. Relatórios Técnicos e Acompanhamento do PEA,3.2 Relatório Anual de Acompanhamento,O relatório anual contempla a estrutura mínima prevista no TR?,a) Introdução contextualizando o PEA no período,,,,,MG,2024-01-01
R.734,,,PEA,3. Relatórios Técnicos e Acompanhamento do PEA,3.2 Relatório Anual de Acompanhamento,O relatório anual contempla a estrutura mínima prevista no TR?,b) Objetivos gerais e específicos retomados,,,,,MG,2024-01-01
R.735,,,PEA,3. Relatórios Técnicos e Acompanhamento do PEA,3.2 Relatório Anual de Acompanhamento,O relatório anual contempla a estrutura mínima prevista no TR?,c) Descrição das atividades executadas,,,,,MG,2024-01-01
R.736,,,PEA,3. Relatórios Técnicos e Acompanhamento do PEA,3.2 Relatório Anual de Acompanhamento,O relatório anual contempla a estrutura mínima prevista no TR?,d) Metas e seu grau de atendimento,,,,,MG,2024-01-01
R.737,,,PEA,3. Relatórios Técnicos e Acompanhamento do PEA,3.2 Relatório Anual de Acompanhamento,O relatório anual contempla a estrutura mínima prevista no TR?,e) Apresentação e análise dos indicadores,,,,,MG,2024-01-01
R.738,,,PEA,3. Relatórios Técnicos e Acompanhamento do PEA,3.2 Relatório Anual de Acompanhamento,O relatório anual contempla a estrutura mínima prevista no TR?,"f) Avaliação e monitoramento (resultados, dificuldades, ajustes)",,,,,MG,2024-01-01
R.739,,,PEA,3. Relatórios Técnicos e Acompanhamento do PEA,3.2 Relatório Anual de Acompanhamento,O relatório anual contempla a estrutura mínima prevista no TR?,g) Considerações finais com síntese e recomendações,,,,,MG,2024-01-01
R.740,,,PEA,3. Relatórios Técnicos e Acompanhamento do PEA,3.2 Relatório Anual de Acompanhamento,O relatório anual contempla a estrutura mínima prevista no TR?,"h) Anexos com evidências (listas de presença, fotos, materiais produzidos etc.)",,,,,MG,2024-01-01
R.741,,,PEA,4. Conformidade Conceitual e legal DO PEA,4.1  Caráter de Educação Ambiental Não Formal,O PEA atende à exigência de ser programa de educação ambiental não formal?,a) Foco em processos educativos fora do sistema formal de ensino,,,,,MG,2024-01-01
R.742,,,PEA,4. Conformidade Conceitual e legal DO PEA,4.1  Caráter de Educação Ambiental Não Formal,O PEA atende à exigência de ser programa de educação ambiental não formal?,"b) Ações voltadas a comunidades e trabalhadores, e não apenas à escola",,,,,MG,2024-01-01
R.743,,,PEA,4. Conformidade Conceitual e legal DO PEA,4.1  Caráter de Educação Ambiental Não Formal,O PEA atende à exigência de ser programa de educação ambiental não formal?,c) Ausência de exclusividade em ensino formal como único eixo do PEA,,,,,MG,2024-01-01
R.744,,,PEA,4. Conformidade Conceitual e legal DO PEA,4.1  Caráter de Educação Ambiental Não Formal,O PEA atende à exigência de ser programa de educação ambiental não formal?,d) Indicação específica quando envolver comunidade escolar diretamente afetada,,,,,MG,2024-01-01
R.745,,,PEA,4. Conformidade Conceitual e legal DO PEA,4.2 Adequação às Exigências de Licenciamento,O PEA explicita que atende às exigências do licenciamento ambiental?,a) Indicação expressa de que o PEA cumpre condicionante da licença,,,,,MG,2024-01-01
R.746,,,PEA,4. Conformidade Conceitual e legal DO PEA,4.2 Adequação às Exigências de Licenciamento,O PEA explicita que atende às exigências do licenciamento ambiental?,"b) Alinhamento com a fase do licenciamento (LP, LI, LO, renovação)",,,,,MG,2024-01-01
R.747,,,PEA,4. Conformidade Conceitual e legal DO PEA,4.2 Adequação às Exigências de Licenciamento,O PEA explicita que atende às exigências do licenciamento ambiental?,c) Coerência entre escopo/projetos e condicionantes impostas,,,,,MG,2024-01-01
R.748,,,PEA,4. Conformidade Conceitual e legal DO PEA,4.3 Atualizações e Ampliações do PEA,O documento trata de como serão feitas alterações no PEA?,a) Indicação de que alterações/ampliações serão submetidas ao órgão licenciador,,,,,MG,2024-01-01
R.749,,,PEA,4. Conformidade Conceitual e legal DO PEA,4.3 Atualizações e Ampliações do PEA,O documento trata de como serão feitas alterações no PEA?,b) Descrição de procedimentos para revisão do PEA,,,,,MG,2024-01-01
R.750,,,PEA,4. Conformidade Conceitual e legal DO PEA,4.3 Atualizações e Ampliações do PEA,O documento trata de como serão feitas alterações no PEA?,"c) Coerência entre monitoramento, avaliação e propostas de ajuste",,,,,MG,2024-01-01
R.751,,,PGA,1.Princípios Gerais do PGA,1.1 Clareza e concisão do documento,"O texto do PGA é claro, objetivo e de fácil compreensão?",a) Redação com frases curtas e parágrafos não excessivamente longos,,,,,MG,2024-01-01
R.752,,,PGA,1.Princípios Gerais do PGA,1.1 Clareza e concisão do documento,"O texto do PGA é claro, objetivo e de fácil compreensão?",b) Uso reduzido de jargão técnico sem explicação,,,,,MG,2024-01-01
R.753,,,PGA,1.Princípios Gerais do PGA,1.1 Clareza e concisão do documento,"O texto do PGA é claro, objetivo e de fácil compreensão?","c) Estrutura lógica, com ideias bem encadeadas",,,,,MG,2024-01-01
R.754,,,PGA,1.Princípios Gerais do PGA,1.2 Uso de recursos visuais,O documento utiliza recursos visuais para facilitar o entendimento?,"a) Tabelas para medidas, cronogramas, indicadores e orçamento",,,,,MG,2024-01-01
